"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that the exporter endpoint works when related with TLS","641","test_exporter_endpoint","tests.integration","Mon Jun 23 01:37:33 UTC 2025","broken","Mon Jun 23 01:37:34 UTC 2025","","test_exporter_with_tls","",""
"Test encryption when backend database is using TLS.","213269","test_external_connectivity_with_data_integrator","tests.integration","Mon Jun 23 01:36:31 UTC 2025","passed","Mon Jun 23 01:40:04 UTC 2025","","test_data_integrator","",""
"Test encryption when backend database is using TLS.","230332","test_build_deploy_and_relate","tests.integration","Mon Jun 23 01:37:52 UTC 2025","passed","Mon Jun 23 01:41:42 UTC 2025","","test_tls","",""
"Ensure that mysqlrouter is externally accessible with TLS integration.","109590","test_tls_along_with_ha_cluster","tests.integration","Mon Jun 23 01:49:23 UTC 2025","passed","Mon Jun 23 01:51:13 UTC 2025","","test_hacluster","",""
"Test the failover of the hacluster leader.","57511","test_hacluster_failover","tests.integration","Mon Jun 23 01:48:26 UTC 2025","passed","Mon Jun 23 01:49:23 UTC 2025","","test_hacluster","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","261641","test_deploy_edge","tests.integration","Mon Jun 23 01:36:52 UTC 2025","broken","Mon Jun 23 01:41:14 UTC 2025","","test_upgrade","",""
"Ensure removal of VIP results in connection through data-integrator.","87719","test_remove_vip","tests.integration","Mon Jun 23 01:51:13 UTC 2025","passed","Mon Jun 23 01:52:41 UTC 2025","","test_hacluster","",""
"Test external connectivity and VIP with data-integrator hacluster.","703294","test_external_connectivity_vip_with_hacluster","tests.integration","Mon Jun 23 01:36:43 UTC 2025","passed","Mon Jun 23 01:48:26 UTC 2025","","test_hacluster","",""
"","221894","test_ubuntu_pro","tests.integration","Mon Jun 23 01:37:46 UTC 2025","passed","Mon Jun 23 01:41:28 UTC 2025","","test_subordinate_charms","",""
"Test the log rotation of mysqlrouter logs.","226410","test_log_rotation","tests.integration","Mon Jun 23 01:38:18 UTC 2025","passed","Mon Jun 23 01:42:04 UTC 2025","","test_log_rotation","",""
"Test the database relation.","262828","test_database_relation","tests.integration","Mon Jun 23 01:36:46 UTC 2025","passed","Mon Jun 23 01:41:09 UTC 2025","","test_database","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    Furthermore, the previous test will refresh the charm till revision 102.
    This test will refresh the charm till the revision in src/snap.py, thus avoiding
    no-ops.
    ","0","test_fail_and_rollback","tests.integration","Mon Jun 23 01:41:14 UTC 2025","skipped","Mon Jun 23 01:41:14 UTC 2025","","test_upgrade","",""
"Test encryption when backend database is using TLS.","26183","test_connected_encryption","tests.integration","Mon Jun 23 01:41:42 UTC 2025","passed","Mon Jun 23 01:42:08 UTC 2025","","test_tls","",""
"Tries deploying an amd64 charm on arm64 host.","0","test_amd_charm_on_arm_host","tests.integration","Mon Jun 23 01:39:27 UTC 2025","skipped","Mon Jun 23 01:39:27 UTC 2025","","test_architecture","",""
"Test that exporter endpoint is functional.","440","test_exporter_endpoint","tests.integration","Mon Jun 23 01:35:04 UTC 2025","broken","Mon Jun 23 01:35:04 UTC 2025","","test_exporter","",""
"Test data integrator along with TLS operator","25770","test_external_connectivity_with_data_integrator_and_tls","tests.integration","Mon Jun 23 01:40:04 UTC 2025","passed","Mon Jun 23 01:40:30 UTC 2025","","test_data_integrator","",""
"Tries deploying an arm64 charm on amd64 host.","92680","test_arm_charm_on_amd_host","tests.integration","Mon Jun 23 01:37:55 UTC 2025","passed","Mon Jun 23 01:39:27 UTC 2025","","test_architecture","",""
"","57544","test_landscape_client","tests.integration","Mon Jun 23 01:41:28 UTC 2025","passed","Mon Jun 23 01:42:25 UTC 2025","","test_subordinate_charms","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","0","test_upgrade_from_edge","tests.integration","Mon Jun 23 01:41:14 UTC 2025","skipped","Mon Jun 23 01:41:14 UTC 2025","","test_upgrade","",""
