"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that the exporter endpoint works when related with TLS","392662","test_exporter_endpoint","tests.integration","Sun Jul 13 01:43:27 UTC 2025","passed","Sun Jul 13 01:49:59 UTC 2025","","test_exporter_with_tls","",""
"Tries deploying an amd64 charm on arm64 host.","0","test_amd_charm_on_arm_host","tests.integration","Sun Jul 13 01:43:40 UTC 2025","skipped","Sun Jul 13 01:43:40 UTC 2025","","test_architecture","",""
"Test encryption when backend database is using TLS.","26542","test_connected_encryption","tests.integration","Sun Jul 13 01:43:31 UTC 2025","passed","Sun Jul 13 01:43:57 UTC 2025","","test_tls","",""
"Tries deploying an arm64 charm on amd64 host.","106352","test_arm_charm_on_amd_host","tests.integration","Sun Jul 13 01:41:53 UTC 2025","passed","Sun Jul 13 01:43:40 UTC 2025","","test_architecture","",""
"Test external connectivity and VIP with data-integrator hacluster.","814388","test_external_connectivity_vip_with_hacluster","tests.integration","Sun Jul 13 01:41:00 UTC 2025","passed","Sun Jul 13 01:54:34 UTC 2025","","test_hacluster","",""
"Test that exporter endpoint is functional.","255174","test_exporter_endpoint","tests.integration","Sun Jul 13 01:39:50 UTC 2025","passed","Sun Jul 13 01:44:06 UTC 2025","","test_exporter","",""
"Test the log rotation of mysqlrouter logs.","221650","test_log_rotation","tests.integration","Sun Jul 13 01:42:17 UTC 2025","passed","Sun Jul 13 01:45:59 UTC 2025","","test_log_rotation","",""
"Test the database relation.","361969","test_database_relation","tests.integration","Sun Jul 13 01:43:32 UTC 2025","passed","Sun Jul 13 01:49:34 UTC 2025","","test_database","",""
"Ensure removal of VIP results in connection through data-integrator.","86093","test_remove_vip","tests.integration","Sun Jul 13 01:57:56 UTC 2025","passed","Sun Jul 13 01:59:22 UTC 2025","","test_hacluster","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    Furthermore, the previous test will refresh the charm till revision 102.
    This test will refresh the charm till the revision in src/snap.py, thus avoiding
    no-ops.
    ","0","test_fail_and_rollback","tests.integration","Sun Jul 13 01:47:44 UTC 2025","skipped","Sun Jul 13 01:47:44 UTC 2025","","test_upgrade","",""
"Ensure that mysqlrouter is externally accessible with TLS integration.","143826","test_tls_along_with_ha_cluster","tests.integration","Sun Jul 13 01:55:32 UTC 2025","passed","Sun Jul 13 01:57:56 UTC 2025","","test_hacluster","",""
"Test encryption when backend database is using TLS.","259041","test_build_deploy_and_relate","tests.integration","Sun Jul 13 01:39:12 UTC 2025","passed","Sun Jul 13 01:43:31 UTC 2025","","test_tls","",""
"Test encryption when backend database is using TLS.","258778","test_external_connectivity_with_data_integrator","tests.integration","Sun Jul 13 01:42:33 UTC 2025","passed","Sun Jul 13 01:46:52 UTC 2025","","test_data_integrator","",""
"","217671","test_ubuntu_pro","tests.integration","Sun Jul 13 01:43:23 UTC 2025","broken","Sun Jul 13 01:47:00 UTC 2025","","test_subordinate_charms","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","0","test_upgrade_from_edge","tests.integration","Sun Jul 13 01:47:44 UTC 2025","skipped","Sun Jul 13 01:47:44 UTC 2025","","test_upgrade","",""
"Test data integrator along with TLS operator","25485","test_external_connectivity_with_data_integrator_and_tls","tests.integration","Sun Jul 13 01:46:52 UTC 2025","passed","Sun Jul 13 01:47:17 UTC 2025","","test_data_integrator","",""
"Test the failover of the hacluster leader.","57756","test_hacluster_failover","tests.integration","Sun Jul 13 01:54:34 UTC 2025","passed","Sun Jul 13 01:55:32 UTC 2025","","test_hacluster","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","292814","test_deploy_edge","tests.integration","Sun Jul 13 01:42:51 UTC 2025","broken","Sun Jul 13 01:47:44 UTC 2025","","test_upgrade","",""
"","2149","test_landscape_client","tests.integration","Sun Jul 13 01:47:00 UTC 2025","broken","Sun Jul 13 01:47:02 UTC 2025","","test_subordinate_charms","",""
